b'id',b'key',b'value',b'type' 
b'445514131',b'building',b'house',b'regular'
b'445531122',b'source',b'City of Ottawa',b'regular'
b'445531122',b'building',b'detached',b'regular'
b'445531122',b'city',b'Ottawa',b'addr'
b'445531122',b'street',b'Bankfield Road',b'addr'
b'445531122',b'housenumber',b'1636',b'addr'
b'445531315',b'source',b'City of Ottawa',b'regular'
b'445531315',b'building',b'garage',b'regular'
b'445532222',b'source',b'City of Ottawa',b'regular'
b'445532222',b'building',b'house',b'regular'
b'445532222',b'city',b'Ottawa',b'addr'
b'445532222',b'street',b'Kilbirnie Drive',b'addr'
b'445532222',b'housenumber',b'797',b'addr'
b'445532372',b'source',b'City of Ottawa',b'regular'
b'445532372',b'building',b'shed',b'regular'
b'445532569',b'source',b'City of Ottawa',b'regular'
b'445532569',b'building',b'house',b'regular'
b'445532569',b'city',b'Ottawa',b'addr'
b'445532569',b'street',b'Chenoa Way',b'addr'
b'445532569',b'housenumber',b'136',b'addr'
b'445580629',b'source',b'City of Ottawa',b'regular'
b'445580629',b'building',b'yes',b'regular'
b'445580856',b'source',b'City of Ottawa',b'regular'
b'445580856',b'building',b'yes',b'regular'
b'445581029',b'source',b'City of Ottawa',b'regular'
b'445581029',b'building',b'shed',b'regular'
b'445605337',b'source',b'City of Ottawa',b'regular'
b'445605337',b'building',b'detached',b'regular'
b'445605478',b'source',b'City of Ottawa',b'regular'
b'445605478',b'building',b'detached',b'regular'
b'445605478',b'city',b'Ottawa',b'addr'
b'445605478',b'street',b'North Bluff Drive',b'addr'
b'445605478',b'housenumber',b'5080',b'addr'
b'445605632',b'source',b'City of Ottawa',b'regular'
b'445605632',b'building',b'terrace',b'regular'
b'445664675',b'source',b'City of Ottawa',b'regular'
b'445664675',b'building',b'detached',b'regular'
b'445664675',b'city',b'Ottawa',b'addr'
b'445664675',b'street',b'Anna Avenue',b'addr'
b'445664675',b'housenumber',b'11',b'addr'
b'445832487',b'source',b'City of Ottawa',b'regular'
b'445832487',b'building',b'barn',b'regular'
b'445832841',b'source',b'City of Ottawa',b'regular'
b'445832841',b'building',b'detached',b'regular'
b'445832841',b'city',b'Ottawa',b'addr'
b'445832841',b'street',b'First Line Road',b'addr'
b'445832841',b'housenumber',b'5713',b'addr'
b'445833000',b'source',b'City of Ottawa',b'regular'
b'445833000',b'building',b'shed',b'regular'
b'445834742',b'source',b'City of Ottawa',b'regular'
b'445834742',b'building',b'barn',b'regular'
b'445838573',b'building',b'barn',b'regular'
b'445838682',b'building',b'barn',b'regular'
b'446022566',b'access',b'private',b'regular'
b'446022566',b'amenity',b'parking',b'regular'
b'446022566',b'parking',b'surface',b'regular'
b'446022566',b'surface',b'asphalt',b'regular'
b'446380345',b'source',b'City of Ottawa',b'regular'
b'446380345',b'building',b'yes',b'regular'
b'446380345',b'city',b'Ottawa',b'addr'
b'446380345',b'street',b'River Road',b'addr'
b'446380345',b'housenumber',b'3332',b'addr'
b'446383979',b'city',b'Ottawa',b'addr'
b'446383979',b'housenumber',b'1664',b'addr'
b'446383979',b'street',b'Lakeshore Drive',b'addr'
b'446383979',b'building',b'detached',b'regular'
b'446383979',b'source',b'City of Ottawa',b'regular'
b'446384136',b'source',b'City of Ottawa',b'regular'
b'446384136',b'building',b'yes',b'regular'
b'446384236',b'building',b'yes',b'regular'
b'446389901',b'source',b'City of Ottawa',b'regular'
b'446389901',b'building',b'yes',b'regular'
b'446390041',b'source',b'City of Ottawa',b'regular'
b'446390041',b'building',b'yes',b'regular'
b'446390156',b'source',b'City of Ottawa',b'regular'
b'446390156',b'building',b'yes',b'regular'
b'446397389',b'source',b'City of Ottawa',b'regular'
b'446397389',b'building',b'residential',b'regular'
b'446397389',b'street',b'Damask Avenue',b'addr'
b'446397389',b'housenumber',b'2101',b'addr'
b'446397490',b'building',b'yes',b'regular'
b'446397590',b'source',b'City of Ottawa',b'regular'
b'446397590',b'building',b'residential',b'regular'
b'446397590',b'street',b'Damask Avenue',b'addr'
b'446397590',b'housenumber',b'2111',b'addr'
b'446733942',b'access',b'permissive',b'regular'
b'446733942',b'highway',b'service',b'regular'
b'446733942',b'lanes',b'2',b'regular'
b'446733942',b'surface',b'asphalt',b'regular'
b'447201738',b'source',b'City of Ottawa',b'regular'
b'447201738',b'building',b'residential',b'regular'
b'447201738',b'city',b'Ottawa',b'addr'
b'447201738',b'street',b'Innes Road',b'addr'
b'447201738',b'housenumber',b'2451',b'addr'
b'447203998',b'fixme',b'missing addr:housenumber',b'regular'
b'447203998',b'source',b'City of Ottawa',b'regular'
b'447203998',b'building',b'yes',b'regular'
b'447222240',b'source',b'City of Ottawa',b'regular'
b'447222240',b'building',b'yes',b'regular'
b'447222346',b'source',b'City of Ottawa',b'regular'
b'447222346',b'building',b'yes',b'regular'
b'447223245',b'source',b'City of Ottawa',b'regular'
b'447223245',b'building',b'industrial',b'regular'
b'447277048',b'source',b'City of Ottawa',b'regular'
b'447277048',b'building',b'garage',b'regular'
b'447587662',b'source',b'City of Ottawa',b'regular'
b'447587662',b'building',b'yes',b'regular'
b'447679480',b'source',b'City of Ottawa',b'regular'
b'447679480',b'building',b'yes',b'regular'
b'447741743',b'source',b'City of Ottawa',b'regular'
b'447741743',b'building',b'house',b'regular'
b'447741743',b'city',b'Ottawa',b'addr'
b'447741743',b'street',b'Montargis Circle',b'addr'
b'447741743',b'housenumber',b'116',b'addr'
b'447779900',b'source',b'City of Ottawa',b'regular'
b'447779900',b'building',b'yes',b'regular'
b'447780009',b'fixme',b'need splitting',b'regular'
b'447780009',b'source',b'City of Ottawa',b'regular'
b'447780009',b'building',b'terrace',b'regular'
b'447780135',b'source',b'City of Ottawa',b'regular'
b'447780135',b'building',b'detached',b'regular'
b'447780135',b'street',b'Pag\xc3\xa9 Road',b'addr'
b'447780135',b'housenumber',b'2787',b'addr'
b'448144581',b'city',b'Ottawa',b'addr'
b'448144581',b'housenumber',b'1367',b'addr'
b'448144581',b'street',b'St. Joseph Boulevard',b'addr'
b'448144581',b'building',b'detached',b'regular'
b'448144581',b'source',b'City of Ottawa',b'regular'
b'448665494',b'lit',b'yes',b'regular'
b'448665494',b'sport',b'tennis',b'regular'
b'448665494',b'barrier',b'fence',b'regular'
b'448665494',b'leisure',b'pitch',b'regular'
b'448665494',b'surface',b'asphalt',b'regular'
b'448665494',b'fence_type',b'chain_link',b'regular'
b'448665494',b'description',b'Four tennis courts.',b'regular'
b'449412399',b'building',b'commercial',b'regular'
b'450841056',b'source',b'City of Ottawa',b'regular'
b'450841056',b'building',b'house',b'regular'
b'450841056',b'city',b'Ottawa',b'addr'
b'450841056',b'street',b'Glendale Avenue',b'addr'
b'450841056',b'province',b'Ontario',b'addr'
b'450841056',b'housenumber',b'35',b'addr'
b'451784462',b'ref',b'T221',b'regular'
b'451784462',b'room',b'yes',b'regular'
b'451784462',b'layer',b'1',b'regular'
b'451784462',b'level',b'1',b'regular'
b'451784462',b'indoor',b'room',b'regular'
b'452342583',b'highway',b'service',b'regular'
b'452342583',b'service',b'parking_aisle',b'regular'
b'452342583',b'surface',b'asphalt',b'regular'
b'452822856',b'source',b'City of Ottawa',b'regular'
b'452822856',b'building',b'commercial',b'regular'
b'452822856',b'city',b'Ottawa',b'addr'
b'452822856',b'street',b'Colonnade Road South',b'addr'
b'452822856',b'housenumber',b'190',b'addr'
b'453302863',b'source',b'City of Ottawa',b'regular'
b'453302863',b'building',b'detached',b'regular'
b'453302863',b'city',b'Ottawa',b'addr'
b'453302863',b'street',b'Columbus Avenue',b'addr'
b'453302863',b'housenumber',b'53',b'addr'
b'453801875',b'name',b'Rideau Centre - Red Garage',b'regular'
b'453801875',b'access',b'permissive',b'regular'
b'453801875',b'amenity',b'parking',b'regular'
b'453801875',b'parking',b'multi-storey',b'regular'
b'453801875',b'surface',b'paved',b'regular'
b'453801875',b'website',"b'https://lots.impark.com//imp/en?latlng=45.4215296,-75.69719309999999#details=11,3'",b'regular'
b'453801875',b'building',b'yes',b'regular'
b'453801875',b'capacity',b'759',b'regular'
b'453801875',b'operator',b'impark',b'regular'
b'453801875',b'city',b'Ottawa',b'addr'
b'453801875',b'supervised',b'yes',b'regular'
b'453801875',b'street',b'Daly Avenue',b'addr'
b'453801875',b'province',b'ON',b'addr'
b'453801875',b'housenumber',b'5',b'addr'
b'454982353',b'ref',b'N215B',b'regular'
b'454982353',b'room',b'yes',b'regular'
b'454982353',b'level',b'1',b'regular'
b'454982353',b'indoor',b'room',b'regular'
b'456232723',b'source',b'Bing',b'regular'
b'456232723',b'building',b'static_caravan',b'regular'
b'456232723',b'city',b'Gatineau',b'addr'
b'456232723',b'street',b'11e Avenue Ouest',b'addr'
b'456232723',b'addr',b'Gatineau.ca/donneesouvertes 06Jun2016',b'source'
b'456232723',b'country',b'CA',b'addr'
b'456232723',b'postcode',b'J8T 6N4',b'addr'
b'456232723',b'housenumber',b'37',b'addr'
b'456238955',b'source',b'Bing',b'regular'
b'456238955',b'building',b'static_caravan',b'regular'
b'456238955',b'city',b'Gatineau',b'addr'
b'456238955',b'street',b'9e Avenue Ouest',b'addr'
b'456238955',b'addr',b'Gatineau.ca/donneesouvertes 06Jun2016',b'source'
b'456238955',b'country',b'CA',b'addr'
b'456238955',b'postcode',b'J8T 6X7',b'addr'
b'456238955',b'housenumber',b'37',b'addr'
b'456240758',b'source',b'Bing',b'regular'
b'456240758',b'building',b'static_caravan',b'regular'
b'456240758',b'city',b'Gatineau',b'addr'
b'456240758',b'street',b'8e Avenue Ouest',b'addr'
b'456240758',b'addr',b'Gatineau.ca/donneesouvertes 06Jun2016',b'source'
b'456240758',b'country',b'CA',b'addr'
b'456240758',b'postcode',b'J8T 6J3',b'addr'
b'456240758',b'housenumber',b'25',b'addr'
b'456318569',b'highway',b'secondary',b'regular'
b'456318569',b'lanes',b'2',b'regular'
b'456318569',b'lit',b'yes',b'regular'
b'456318569',b'maxspeed',b'60',b'regular'
b'456318569',b'name',b'Clyde Avenue',b'regular'
b'456318569',b'fr',b'avenue Clyde',b'name'
b'456318569',b'oneway',b'yes',b'regular'
b'456318569',b'surface',b'asphalt',b'regular'
b'456365979',b'name',b'Don Reid Drive',b'regular'
b'456365979',b'lanes',b'2',b'regular'
b'456365979',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'456365979',b'highway',b'unclassified',b'regular'
b'456365979',b'fr',b'promenade Don Reid',b'name'
b'456365979',b'surface',b'asphalt',b'regular'
b'456385084',b'source',b'Bing',b'regular'
b'456385084',b'building',b'residential',b'regular'
b'456385084',b'city',b'Gatineau',b'addr'
b'456385084',b'source',b'Gatineau.ca/donneesouvertes 17Sept2015',b'addr'
b'456385084',b'street',b'Rue Marie-Curie',b'addr'
b'456385084',b'country',b'CA',b'addr'
b'456385084',b'housenumber',b'75',b'addr'
b'456389792',b'source',b'Bing',b'regular'
b'456389792',b'building',b'detached',b'regular'
b'456389792',b'city',b'Gatineau',b'addr'
b'456389792',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'456389792',b'street',b'Rue des Dunes',b'addr'
b'456389792',b'country',b'CA',b'addr'
b'456389792',b'postcode',b'J8R 3R1',b'addr'
b'456389792',b'housenumber',b'123',b'addr'
b'456390790',b'building',b'yes',b'regular'
b'456390790',b'city',b'Gatineau',b'addr'
b'456390790',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'456390790',b'street',b'Impasse des Vents',b'addr'
b'456390790',b'country',b'CA',b'addr'
b'456390790',b'housenumber',b'52',b'addr'
b'456557743',b'highway',b'residential',b'regular'
b'456557743',b'lanes',b'2',b'regular'
b'456557743',b'name',b'Bronson Place',b'regular'
b'456557743',b'fr',b'place Bronson',b'name'
b'456557743',b'surface',b'asphalt',b'regular'
b'456581917',b'name',b'Wellington Street',b'regular'
b'456581917',b'lanes',b'2',b'regular'
b'456581917',b'oneway',b'yes',b'regular'
b'456581917',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'456581917',b'highway',b'secondary',b'regular'
b'456581917',b'fr',b'rue Wellington',b'name'
b'456581917',b'surface',b'asphalt',b'regular'
b'456963667',b'building',b'house',b'regular'
b'457623255',b'name',b'Tripcentral.ca',b'regular'
b'457623255',b'room',b'shop',b'regular'
b'457623255',b'shop',b'travel_agency',b'regular'
b'457623255',b'level',b'0',b'regular'
b'457623255',b'indoor',b'room',b'regular'
b'457879130',b'cycleway',b'lane',b'regular'
b'457879130',b'highway',b'secondary',b'regular'
b'457879130',b'lanes',b'2',b'regular'
b'457879130',b'lcn',b'yes',b'regular'
b'457879130',b'lit',b'yes',b'regular'
b'457879130',b'maxspeed',b'60',b'regular'
b'457879130',b'name',b'Ogilvie Road',b'regular'
b'457879130',b'fr',b'chemin Ogilvie',b'name'
b'457879130',b'oneway',b'yes',b'regular'
b'457879130',b'surface',b'asphalt',b'regular'
b'457912347',b'lit',b'yes',b'regular'
b'457912347',b'name',b'Boulevard Sacr\xc3\xa9-Coeur',b'regular'
b'457912347',b'lanes',b'2',b'regular'
b'457912347',b'oneway',b'yes',b'regular'
b'457912347',b'highway',b'tertiary',b'regular'
b'457912347',b'surface',b'asphalt',b'regular'
b'457912347',b'maxspeed',b'50',b'regular'
b'457927052',b'lanes',b'4',b'regular'
b'457927052',b'oneway',b'yes',b'regular'
b'457927052',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'457927052',b'highway',b'motorway_link',b'regular'
b'457927052',b'surface',b'asphalt',b'regular'
b'457927052',b'lanes',b'left|left|through|through',b'turn'
b'458047138',b'name',b'Forest Valley Drive',b'regular'
b'458047138',b'lanes',b'1',b'regular'
b'458047138',b'oneway',b'yes',b'regular'
b'458047138',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'458047138',b'highway',b'tertiary',b'regular'
b'458047138',b'fr',b'promenade Forest Valley',b'name'
b'458047138',b'surface',b'asphalt',b'regular'
b'458047138',b'maxspeed',b'40',b'regular'
b'458072703',b'highway',b'secondary',b'regular'
b'458072703',b'lanes',b'2',b'regular'
b'458072703',b'maxspeed',b'60',b'regular'
b'458072703',b'name',b'Sir-George-\xc3\x89tienne-Cartier Parkway',b'regular'
b'458072703',b'fr',b'promenade Sir-George-\xc3\x89tienne-Cartier',b'name'
b'458072703',b'old_name',b'Rockcliffe Parkway',b'regular'
b'458072703',b'sidewalk',b'none',b'regular'
b'458072703',b'source',b'Bing',b'regular'
b'458072703',b'surface',b'asphalt',b'regular'
b'458095339',b'name',"b""Boulevard de l'H\xc3\xb4pital""",b'regular'
b'458095339',b'lanes',b'1',b'regular'
b'458095339',b'oneway',b'yes',b'regular'
b'458095339',b'highway',b'tertiary',b'regular'
b'458095339',b'surface',b'asphalt',b'regular'
b'458095339',b'maxspeed',b'50',b'regular'
b'458095339',b'sidewalk',b'right',b'regular'
b'458184250',b'building',b'residential',b'regular'
b'458299259',b'oneway',b'yes',b'regular'
b'458299259',b'highway',b'tertiary_link',b'regular'
b'458513684',b'cycleway',b'lane',b'regular'
b'458513684',b'highway',b'secondary',b'regular'
b'458513684',b'lanes',b'2',b'regular'
b'458513684',b'lcn',b'yes',b'regular'
b'458513684',b'lit',b'yes',b'regular'
b'458513684',b'loc_ref',b'32',b'regular'
b'458513684',b'maxspeed',b'80',b'regular'
b'458513684',b'name',b'West Hunt Club Road',b'regular'
b'458513684',b'fr',b'chemin West Hunt Club',b'name'
b'458513684',b'oneway',b'yes',b'regular'
b'458513684',b'surface',b'asphalt',b'regular'
b'458603108',b'building',b'house',b'regular'
b'458651560',b'lanes',b'1',b'regular'
b'458651560',b'oneway',b'yes',b'regular'
b'458651560',b'highway',b'secondary_link',b'regular'
b'458718067',b'lanes',b'2',b'regular'
b'458718067',b'highway',b'service',b'regular'
b'458718067',b'service',b'parking_aisle',b'regular'
b'459068652',b'building',b'house',b'regular'
b'459087829',b'building',b'apartments',b'regular'
b'459097415',b'building',b'house',b'regular'
b'459251810',b'building',b'house',b'regular'
b'459468732',b'building',b'yes',b'regular'
b'459478492',b'source',b'City of Ottawa',b'regular'
b'459478492',b'building',b'house',b'regular'
b'459478492',b'city',b'Ottawa',b'addr'
b'459478492',b'street',b'Robin Crescent',b'addr'
b'459478492',b'housenumber',b'17',b'addr'
b'459574356',b'highway',b'secondary',b'regular'
b'459574356',b'lanes',b'2',b'regular'
b'459574356',b'lcn',b'yes',b'regular'
b'459574356',b'loc_ref',b'32',b'regular'
b'459574356',b'maxspeed',b'60',b'regular'
b'459574356',b'name',b'Hunt Club Road',b'regular'
b'459574356',b'fr',b'chemin Hunt Club',b'name'
b'459574356',b'oneway',b'yes',b'regular'
b'459574356',b'source',b'CanVec 6.0 - NRCan',b'regular'
b'459574356',b'surface',b'asphalt',b'regular'
b'459776551',b'highway',b'secondary',b'regular'
b'459776551',b'lanes',b'2',b'regular'
b'459776551',b'maxspeed',b'80',b'regular'
b'459776551',b'name',b'Leitrim Road',b'regular'
b'459776551',b'fr',b'chemin Leitrim',b'name'
b'459776551',b'oneway',b'yes',b'regular'
b'459776551',b'source',b'Bing',b'regular'
b'459776551',b'surface',b'asphalt',b'regular'
b'459811125',b'highway',b'secondary',b'regular'
b'459811125',b'lanes',b'3',b'regular'
b'459811125',b'lcn',b'yes',b'regular'
b'459811125',b'maxspeed',b'60',b'regular'
b'459811125',b'name',b'Strandherd Drive',b'regular'
b'459811125',b'fr',b'promenade Strandherd',b'name'
b'459811125',b'oneway',b'yes',b'regular'
b'459811125',b'placement',b'right_of:2',b'regular'
b'459811125',b'source',b'Bing',b'regular'
b'459811125',b'surface',b'asphalt',b'regular'
b'459811125',b'lanes',b'left|none|none',b'turn'
b'459925608',b'source',b'City of Ottawa',b'regular'
b'459925608',b'building',b'house',b'regular'
b'459925608',b'city',b'Ottawa',b'addr'
b'459925608',b'street',b'Wren Road',b'addr'
b'459925608',b'date',b'2012-11-14',b'survey'
b'459925608',b'housenumber',b'21',b'addr'
b'460106027',b'source',b'City of Ottawa',b'regular'
b'460106027',b'building',b'house',b'regular'
b'460106027',b'city',b'Ottawa',b'addr'
b'460106027',b'street',b'Gilmour Street',b'addr'
b'460106027',b'housenumber',b'508',b'addr'
b'460116747',b'building',b'house',b'regular'
b'460236999',b'source',b'City of Ottawa',b'regular'
b'460236999',b'building',b'house',b'regular'
b'460236999',b'city',b'Ottawa',b'addr'
b'460236999',b'street',b'Bell Street South',b'addr'
b'460236999',b'housenumber',b'314',b'addr'
b'460243333',b'source',b'Bing',b'regular'
b'460243333',b'building',b'residential',b'regular'
b'460243333',b'city',b'Gatineau',b'addr'
b'460243333',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460243333',b'street',b'Rue Jean-Perrin',b'addr'
b'460243333',b'country',b'CA',b'addr'
b'460243333',b'postcode',b'J8V 2R9',b'addr'
b'460243333',b'housenumber',b'148',b'addr'
b'460243433',b'source',b'Bing',b'regular'
b'460243433',b'building',b'residential',b'regular'
b'460243433',b'city',b'Gatineau',b'addr'
b'460243433',b'source',b'Gatineau.ca/donneesouvertes 17Sept2015',b'addr'
b'460243433',b'street',b'Rue Albert-Einstein',b'addr'
b'460243433',b'country',b'CA',b'addr'
b'460243433',b'housenumber',b'96',b'addr'
b'460243544',b'source',b'Bing',b'regular'
b'460243544',b'building',b'residential',b'regular'
b'460243544',b'city',b'Gatineau',b'addr'
b'460243544',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460243544',b'street',b'Rue Jean-Perrin',b'addr'
b'460243544',b'country',b'CA',b'addr'
b'460243544',b'housenumber',b'436',b'addr'
b'460359778',b'source',b'Bing',b'regular'
b'460359778',b'building',b'residential',b'regular'
b'460359778',b'city',b'Gatineau',b'addr'
b'460359778',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460359778',b'street',b'Rue de la C\xc3\xb4te-des-Neiges',b'addr'
b'460359778',b'country',b'CA',b'addr'
b'460359778',b'postcode',b'J8V 2N1',b'addr'
b'460359778',b'housenumber',b'12',b'addr'
b'460364385',b'source',b'Bing',b'regular'
b'460364385',b'building',b'residential',b'regular'
b'460364385',b'city',b'Gatineau',b'addr'
b'460364385',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460364385',b'street',b'Rue Henri-Dunant',b'addr'
b'460364385',b'country',b'CA',b'addr'
b'460364385',b'postcode',b'J8V 2K7',b'addr'
b'460364385',b'housenumber',b'117(D)',b'addr'
b'460366495',b'source',b'Bing',b'regular'
b'460366495',b'building',b'residential',b'regular'
b'460366495',b'city',b'Gatineau',b'addr'
b'460366495',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460366495',b'street',b'Rue Jules-Bordet',b'addr'
b'460366495',b'country',b'CA',b'addr'
b'460366495',b'postcode',b'J8V 2L3',b'addr'
b'460366495',b'housenumber',b'345',b'addr'
b'460368436',b'source',b'Bing',b'regular'
b'460368436',b'building',b'residential',b'regular'
b'460368436',b'city',b'Gatineau',b'addr'
b'460368436',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460368436',b'street',b'Rue de Morency',b'addr'
b'460368436',b'country',b'CA',b'addr'
b'460368436',b'postcode',b'J8V 3R1',b'addr'
b'460368436',b'housenumber',b'300',b'addr'
b'460434713',b'building',b'residential',b'regular'
b'460588109',b'name',b'George Street Centre',b'regular'
b'460588109',b'phone',b'+1-613-789-4100',b'regular'
b'460588109',b'amenity',b'childcare',b'regular'
b'460588109',b'website',b'http://afchildcare.on.ca/en/licensed-child-care/george-street-centre/',b'regular'
b'460588109',b'building',b'yes',b'regular'
b'460588109',b'operator',b'Andrew Fleck Child Care Services (AFCCS)',b'regular'
b'460588109',b'city',b'Ottawa',b'addr'
b'460588109',b'street',b'George Street',b'addr'
b'460588109',b'province',b'ON',b'addr'
b'460588109',b'housenumber',b'195',b'addr'
b'460673443',b'building',b'residential',b'regular'
b'460752123',b'building',b'yes',b'regular'
b'460752123',b'city',b'Gatineau',b'addr'
b'460752123',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752123',b'street',b'Rue de Biscaye',b'addr'
b'460752123',b'housenumber',b'9',b'addr'
b'460752223',b'building',b'yes',b'regular'
b'460752223',b'city',b'Gatineau',b'addr'
b'460752223',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752223',b'street',b'Rue Atholl-Doune',b'addr'
b'460752223',b'housenumber',b'74',b'addr'
b'460752323',b'building',b'yes',b'regular'
b'460752323',b'city',b'Gatineau',b'addr'
b'460752323',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752323',b'street',b'Rue des Montagnais',b'addr'
b'460752323',b'postcode',b'J9J 2M7',b'addr'
b'460752323',b'housenumber',b'67',b'addr'
b'460752427',b'building',b'yes',b'regular'
b'460752427',b'city',b'Gatineau',b'addr'
b'460752427',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752427',b'street',b'Rue des Manoirs',b'addr'
b'460752427',b'postcode',b'J9J 2N2',b'addr'
b'460752427',b'housenumber',b'140',b'addr'
b'460752595',b'building',b'yes',b'regular'
b'460752595',b'city',b'Gatineau',b'addr'
b'460752595',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752595',b'street',b'Rue de la Petite-Nation',b'addr'
b'460752595',b'postcode',b'J9J 2W2',b'addr'
b'460752595',b'housenumber',b'27',b'addr'
b'460752750',b'building',b'yes',b'regular'
b'460752750',b'city',b'Gatineau',b'addr'
b'460752750',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460752750',b'street',b'Rue des Hurons',b'addr'
b'460752750',b'postcode',b'J9J 2W7',b'addr'
b'460752750',b'housenumber',b'68',b'addr'
b'460752957',b'building',b'yes',b'regular'
b'460753966',b'lit',b'yes',b'regular'
b'460753966',b'name',b'Boulevard de la Carri\xc3\xa8re',b'regular'
b'460753966',b'lanes',b'2',b'regular'
b'460753966',b'oneway',b'yes',b'regular'
b'460753966',b'highway',b'tertiary',b'regular'
b'460753966',b'surface',b'asphalt',b'regular'
b'460776019',b'building',b'detached',b'regular'
b'460776019',b'city',b'Gatineau',b'addr'
b'460776019',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460776019',b'street',b'Rue du Jockey',b'addr'
b'460776019',b'postcode',b'J9H 0J5',b'addr'
b'460776019',b'housenumber',b'375',b'addr'
b'460807504',b'building',b'yes',b'regular'
b'460807504',b'city',b'Gatineau',b'addr'
b'460807504',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460807504',b'street',b'Chemin Foley',b'addr'
b'460807504',b'postcode',b'J9H 2E9',b'addr'
b'460807504',b'housenumber',b'176',b'addr'
b'460807627',b'building',b'yes',b'regular'
b'460807627',b'city',b'Gatineau',b'addr'
b'460807627',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460807627',b'street',b'Rue Elgin',b'addr'
b'460807627',b'postcode',b'J9H 1E2',b'addr'
b'460807627',b'housenumber',b'24',b'addr'
b'460807747',b'building',b'yes',b'regular'
b'460807747',b'city',b'Gatineau',b'addr'
b'460807747',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460807747',b'street',b'Rue de Parench\xc3\xa8re',b'addr'
b'460807747',b'postcode',b'J9H 7R8',b'addr'
b'460807747',b'housenumber',b'12',b'addr'
b'460807892',b'building',b'yes',b'regular'
b'460807892',b'city',b'Gatineau',b'addr'
b'460807892',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460807892',b'street',b'Rue Elgin',b'addr'
b'460807892',b'postcode',b'J9H 1E1',b'addr'
b'460807892',b'housenumber',b'6',b'addr'
b'460808043',b'building',b'yes',b'regular'
b'460808043',b'city',b'Gatineau',b'addr'
b'460808043',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808043',b'street',b'Rue Nelson',b'addr'
b'460808043',b'housenumber',b'9',b'addr'
b'460808150',b'building',b'yes',b'regular'
b'460808150',b'city',b'Gatineau',b'addr'
b'460808150',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808150',b'street',b'Chemin Cochrane',b'addr'
b'460808150',b'postcode',b'J9H 2G3',b'addr'
b'460808150',b'housenumber',b'21',b'addr'
b'460808258',b'building',b'yes',b'regular'
b'460808258',b'city',b'Gatineau',b'addr'
b'460808258',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808258',b'street',b'Rue Arthur-Quesnel',b'addr'
b'460808258',b'housenumber',b'85',b'addr'
b'460808449',b'building',b'yes',b'regular'
b'460808449',b'city',b'Gatineau',b'addr'
b'460808449',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808449',b'street',b'Chemin Maple Grove',b'addr'
b'460808449',b'housenumber',b'46',b'addr'
b'460808591',b'building',b'yes',b'regular'
b'460808591',b'city',b'Gatineau',b'addr'
b'460808591',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808591',b'street',b'Rue G\xc3\xa9rald-Dubois',b'addr'
b'460808591',b'housenumber',b'87',b'addr'
b'460808707',b'building',b'yes',b'regular'
b'460808707',b'city',b'Gatineau',b'addr'
b'460808707',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808707',b'street',b'Rue Arthur-Quesnel',b'addr'
b'460808707',b'postcode',b'J9H 7T9',b'addr'
b'460808707',b'housenumber',b'256',b'addr'
b'460808831',b'building',b'yes',b'regular'
b'460808831',b'city',b'Gatineau',b'addr'
b'460808831',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'460808831',b'street',b'Chemin Vanier',b'addr'
